Group ID	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop
OG6_532776	PocGH01_14013900	PocGH01_14_v2	179928	180815	POWCR01_140008600	LT594518	179226	180113
OG6_215367	PocGH01_14014000	PocGH01_14_v2	182626	184538	POWCR01_140008700	LT594518	182004	183915
OG6r20_101145	PocGH01_14014100	PocGH01_14_v2	186981	190745	POWCR01_140008800	LT594518	186323	190089
OG6_532568	PocGH01_14014200	PocGH01_14_v2	191982	192392	POWCR01_140008900	LT594518	191360	191770
OG6_146118	PocGH01_14014300	PocGH01_14_v2	193527	194957	POWCR01_140009000	LT594518	192958	194388
OG6_179351	PocGH01_14014400	PocGH01_14_v2	197193	200467	POWCR01_140009100	LT594518	196678	199977
OG6_101751	PocGH01_14014500	PocGH01_14_v2	201007	202218	POWCR01_140009200	LT594518	200520	201731
OG6_533684	PocGH01_14014600	PocGH01_14_v2	205191	217547	POWCR01_140009300	LT594518	204777	217183
OG6_532953	PocGH01_14014800	PocGH01_14_v2	222421	224179	POWCR01_140009500	LT594518	222045	223829
OG6_104385	PocGH01_14014900	PocGH01_14_v2	226435	227640	POWCR01_140009600	LT594518	226183	227388
OG6_102463	PocGH01_14015100	PocGH01_14_v2	230936	232009	POWCR01_140009800	LT594518	230710	231771
OG6_102475	PocGH01_14015200	PocGH01_14_v2	233276	236011	POWCR01_140009900	LT594518	233144	235897
OG6_103567	PocGH01_14015300	PocGH01_14_v2	236568	237749	POWCR01_140010000	LT594518	236481	237659
OG6_105578	PocGH01_14015400	PocGH01_14_v2	238475	240382	POWCR01_140010100	LT594518	238432	240339
OG6_116784	PocGH01_14015500	PocGH01_14_v2	240848	242201	POWCR01_140010200	LT594518	240821	242182
OG6_532452	PocGH01_14015600	PocGH01_14_v2	243385	243669	POWCR01_140010300	LT594518	242956	243640
OG6_151371	PocGH01_14015700	PocGH01_14_v2	245245	247499	POWCR01_140010400	LT594518	245226	247475
OG6r20_101404	PocGH01_14015800	PocGH01_14_v2	249975	253961	POWCR01_140010500	LT594518	250018	254040
OG6_102703	PocGH01_14015900	PocGH01_14_v2	254865	258672	POWCR01_140010600	LT594518	254873	258231
OG6_153405	PocGH01_14016000	PocGH01_14_v2	260203	262806	POWCR01_140010700	LT594518	259770	262358
OG6_533548	PocGH01_14016100	PocGH01_14_v2	265229	267283	POWCR01_140010800	LT594518	264923	267004
OG6_100435	PocGH01_14016300	PocGH01_14_v2	270853	277918	POWCR01_140011000	LT594518	270897	277957
OG6_100584	PocGH01_14016400	PocGH01_14_v2	280694	281415	POWCR01_140011100	LT594518	280839	281414
OG6_156277	PocGH01_14016500	PocGH01_14_v2	282587	299235	POWCR01_140011200	LT594518	282590	299579
OG6_107127	PocGH01_14016600	PocGH01_14_v2	301723	303042	POWCR01_140011300	LT594518	302120	303439
OG6_533414	PocGH01_14016700	PocGH01_14_v2	304618	308604	POWCR01_140011400	LT594518	305015	309019
OG6_152637	PocGH01_14016900	PocGH01_14_v2	311590	314536	POWCR01_140011600	LT594518	312844	315950
OG6_102623	PocGH01_14017000	PocGH01_14_v2	317847	322226	POWCR01_140011700	LT594518	319297	323709
OG6_103111	PocGH01_14017100	PocGH01_14_v2	325169	326260	POWCR01_140011800	LT594518	326610	327701
OG6_101189	PocGH01_14017200	PocGH01_14_v2	329237	330498	POWCR01_140011900	LT594518	330729	332006
OG6_109670	PocGH01_14017300	PocGH01_14_v2	336147	338991	POWCR01_140012000	LT594518	337728	340624
OG6_102616	PocGH01_14017400	PocGH01_14_v2	339400	341448	POWCR01_140012100	LT594518	341033	343093
OG6_103312	PocGH01_14017500	PocGH01_14_v2	344511	347813	POWCR01_140012200	LT594518	346317	349949
OG6_102146	PocGH01_14017600	PocGH01_14_v2	348687	349289	POWCR01_140012300	LT594518	350853	351455
OG6_103441	PocGH01_14017700	PocGH01_14_v2	350669	351454	POWCR01_140012400	LT594518	353023	353808
OG6_102656	PocGH01_14017800	PocGH01_14_v2	352891	357543	POWCR01_140012500	LT594518	355419	360029
OG6_139476	PocGH01_14017900	PocGH01_14_v2	357962	359182	POWCR01_140012600	LT594518	360627	361873
OG6_102226	PocGH01_14018000	PocGH01_14_v2	359845	360468	POWCR01_140012700	LT594518	362631	363254
OG6_101031	PocGH01_14018100	PocGH01_14_v2	361609	362364	POWCR01_140012800	LT594518	364442	365197
OG6_532458	PocGH01_14018200	PocGH01_14_v2	363611	366667	POWCR01_140012900	LT594518	366466	369510
OG6_532718	PocGH01_14018300	PocGH01_14_v2	367662	368393	POWCR01_140013000	LT594518	370486	371200
OG6_215368	PocGH01_14018400	PocGH01_14_v2	370016	370762	POWCR01_140013100	LT594518	372913	373659
OG6_102814	PocGH01_14018600	PocGH01_14_v2	377958	378554	POWCR01_140013300	LT594518	380861	381457
OG6_136928	PocGH01_14018700	PocGH01_14_v2	380043	381398	POWCR01_140013400	LT594518	382844	384219
OG6_532342	PocGH01_14018800	PocGH01_14_v2	383521	383970	POWCR01_140013500	LT594518	386355	386813
OG6_101869	PocGH01_14018900	PocGH01_14_v2	385753	389536	POWCR01_140013600	LT594518	388602	392395
OG6_137157	PocGH01_14019000	PocGH01_14_v2	390975	391877	POWCR01_140013700	LT594518	393954	394856
OG6_103491	PocGH01_14019100	PocGH01_14_v2	392228	392727	POWCR01_140013800	LT594518	395219	395709
OG6_104986	PocGH01_14019200	PocGH01_14_v2	394848	396308	POWCR01_140013900	LT594518	397898	399358
OG6_103380	PocGH01_14019300	PocGH01_14_v2	397233	398798	POWCR01_140014000	LT594518	400284	401849
OG6_100847	PocGH01_14019400	PocGH01_14_v2	399826	401282	POWCR01_140014100	LT594518	402932	404321
OG6_101263	PocGH01_14019500	PocGH01_14_v2	403617	405050	POWCR01_140014200	LT594518	407302	408726
OG6_101899	PocGH01_14019600	PocGH01_14_v2	406804	408528	POWCR01_140014300	LT594518	410613	412349
OG6_532892	PocGH01_14019700	PocGH01_14_v2	412265	413668	POWCR01_000152900	FLRJ01000497	205	1608
OG6_139429	PocGH01_14019800	PocGH01_14_v2	414695	415159	POWCR01_140014400	LT594518	416489	416959
OG6_106799	PocGH01_14019900	PocGH01_14_v2	418465	421701	POWCR01_140014500	LT594518	420304	423540
OG6_100902	PocGH01_14020000	PocGH01_14_v2	424502	426337	POWCR01_140014600	LT594518	426355	428190
OG6_101327	PocGH01_14020100	PocGH01_14_v2	429326	430531	POWCR01_140014700	LT594518	431361	432566
OG6_146107	PocGH01_14020300	PocGH01_14_v2	436687	437989	POWCR01_140014900	LT594518	438807	440118
OG6_139428	PocGH01_14020400	PocGH01_14_v2	438152	438930	POWCR01_140015000	LT594518	440282	441061
OG6_139502	PocGH01_14020500	PocGH01_14_v2	439798	443043	POWCR01_140015100	LT594518	441906	445157
OG6_532580	PocGH01_14020600	PocGH01_14_v2	443981	444172	POWCR01_140015200	LT594518	446113	446304
OG6_101723	PocGH01_14020800	PocGH01_14_v2	449437	450729	POWCR01_140015300	LT594518	451891	453183
OG6_129208	PocGH01_14021000	PocGH01_14_v2	459842	464101	POWCR01_140015500	LT594518	466841	471132
OG6_121187	PocGH01_14021100	PocGH01_14_v2	466194	466572	POWCR01_140015600	LT594518	473329	473700
OG6_533587	PocGH01_14021200	PocGH01_14_v2	469990	478624	POWCR01_140015700	LT594518	477074	485865
OG6_101497	PocGH01_14021300	PocGH01_14_v2	479446	481488	POWCR01_140015800	LT594518	486709	488754
OG6_121695	PocGH01_14021400	PocGH01_14_v2	482112	483161	POWCR01_140015900	LT594518	489209	490265
OG6_133913	PocGH01_14021500	PocGH01_14_v2	483567	486050	POWCR01_140016000	LT594518	490665	493193
OG6_533301	PocGH01_14021700	PocGH01_14_v2	493208	499090	POWCR01_140016200	LT594518	500573	506365
OG6_101328	PocGH01_14021800	PocGH01_14_v2	500424	501245	POWCR01_140016300	LT594518	507625	508446
OG6_165304	PocGH01_14022000	PocGH01_14_v2	513557	514759	POWCR01_140016500	LT594518	512156	513358
OG6_532746	PocGH01_14022100	PocGH01_14_v2	515783	519619	POWCR01_140016600	LT594518	514339	518469
OG6_532828	PocGH01_14022200	PocGH01_14_v2	521830	523995	POWCR01_140016700	LT594518	520473	522638
OG6_143350	PocGH01_14022400	PocGH01_14_v2	533247	534656	POWCR01_140016900	LT594518	531893	533302
OG6_149560	PocGH01_14022500	PocGH01_14_v2	535613	536116	POWCR01_140017000	LT594518	534420	534930
OG6_101558	PocGH01_14022600	PocGH01_14_v2	537231	538494	POWCR01_140017100	LT594518	535863	537180
OG6_101366	PocGH01_14022700	PocGH01_14_v2	539662	541029	POWCR01_140017200	LT594518	538488	539834
OG6_215369	PocGH01_14022900	PocGH01_14_v2	546161	546865	POWCR01_140017400	LT594518	544533	545246
OG6_102284	PocGH01_14023000	PocGH01_14_v2	549336	551279	POWCR01_140017500	LT594518	547633	549596
OG6_158748	PocGH01_14023100	PocGH01_14_v2	554596	555406	POWCR01_140017600	LT594518	553135	553949
OG6_119552	PocGH01_14023200	PocGH01_14_v2	556499	557602	POWCR01_140017700	LT594518	554982	556085
OG6_134717	PocGH01_14023300	PocGH01_14_v2	557857	560886	POWCR01_140017800	LT594518	556258	559326
OG6_533589	PocGH01_14023400	PocGH01_14_v2	562754	564624	POWCR01_140017900	LT594518	561211	563189
OG6_129590	PocGH01_14023500	PocGH01_14_v2	566476	569218	POWCR01_140018000	LT594518	565195	568005
OG6_146149	PocGH01_14023600	PocGH01_14_v2	572718	573731	POWCR01_140018100	LT594518	571321	572357
OG6_102569	PocGH01_14023700	PocGH01_14_v2	575053	577491	POWCR01_140018200	LT594518	573735	576379
OG6_100880	PocGH01_14023800	PocGH01_14_v2	578719	579705	POWCR01_140018300	LT594518	577627	578625
OG6_533700	PocGH01_14023900	PocGH01_14_v2	580422	581546	POWCR01_140018400	LT594518	579326	580510
OG6_103085	PocGH01_14024000	PocGH01_14_v2	584724	588825	POWCR01_140018500	LT594518	583502	587615
OG6_140577	PocGH01_14024100	PocGH01_14_v2	589501	592289	POWCR01_140018600	LT594518	588338	591186
OG6_101518	PocGH01_14024200	PocGH01_14_v2	596130	599657	POWCR01_140018700	LT594518	595792	599545
OG6_532813	PocGH01_14024300	PocGH01_14_v2	600951	602056	POWCR01_140018800	LT594518	600796	601675
OG6_533771	PocGH01_14024400	PocGH01_14_v2	602681	603520	POWCR01_140018900	LT594518	602304	603158
OG6_109447	PocGH01_14024500	PocGH01_14_v2	604758	606420	POWCR01_140019000	LT594518	604410	606119
OG6_101966	PocGH01_14024600	PocGH01_14_v2	608773	611418	POWCR01_140019100	LT594518	608612	611269
OG6_532816	PocGH01_14024800	PocGH01_14_v2	619125	621279	POWCR01_140019300	LT594518	618967	621121
OG6_166337	PocGH01_14024900	PocGH01_14_v2	621540	623476	POWCR01_140019400	LT594518	621402	623445
OG6_132978	PocGH01_14025000	PocGH01_14_v2	625802	627970	POWCR01_140019500	LT594518	625761	627929
OG6_102786	PocGH01_14025100	PocGH01_14_v2	632641	634644	POWCR01_140019600	LT594518	632668	634731
OG6_101805	PocGH01_14025200	PocGH01_14_v2	636515	639409	POWCR01_140019700	LT594518	636661	639555
OG6_533731	PocGH01_14025500	PocGH01_14_v2	662147	662779	POWCR01_140020000	LT594518	662942	663574
OG6_160747	PocGH01_14025600	PocGH01_14_v2	663719	663988	POWCR01_140020100	LT594518	664604	664873
OG6_533057	PocGH01_14025700	PocGH01_14_v2	665009	667791	POWCR01_140020200	LT594518	665731	668372
OG6_532708	PocGH01_14025800	PocGH01_14_v2	668182	668670	POWCR01_140020300	LT594518	669166	669654
OG6_100373	PocGH01_14025900	PocGH01_14_v2	670220	671087	POWCR01_140020400	LT594518	671360	672278
OG6_533331	PocGH01_14026000	PocGH01_14_v2	671460	674318	POWCR01_140020500	LT594518	672660	675515
OG6_148529	PocGH01_14026100	PocGH01_14_v2	675930	676502	POWCR01_140020600	LT594518	676995	677567
OG6_106507	PocGH01_14026200	PocGH01_14_v2	678882	679457	POWCR01_140020700	LT594518	679950	680525
OG6_114319	PocGH01_14026300	PocGH01_14_v2	681093	682331	POWCR01_140020800	LT594518	682169	683407
OG6_101492	PocGH01_14026500	PocGH01_14_v2	689747	693588	POWCR01_140021000	LT594518	690987	694828
OG6_104624	PocGH01_14026600	PocGH01_14_v2	695433	697116	POWCR01_140021100	LT594518	696827	698514
OG6_150866	PocGH01_14026700	PocGH01_14_v2	697494	699125	POWCR01_140021200	LT594518	698860	700530
OG6_133955	PocGH01_14026800	PocGH01_14_v2	699478	701685	POWCR01_140021300	LT594518	701139	703346
OG6_102234	PocGH01_14026900	PocGH01_14_v2	705549	707873	POWCR01_140021400	LT594518	707042	709294
OG6_533701	PocGH01_14027000	PocGH01_14_v2	710946	712907	POWCR01_140021500	LT594518	712282	714285
OG6r20_102909	PocGH01_14027100	PocGH01_14_v2	715720	718065	POWCR01_140021600	LT594518	717104	719461
OG6_102202	PocGH01_14027200	PocGH01_14_v2	720897	722828	POWCR01_140021700	LT594518	722450	724381
OG6_101071	PocGH01_14027400	PocGH01_14_v2	727594	730164	POWCR01_140021900	LT594518	729212	731782
OG6_146143	PocGH01_14027500	PocGH01_14_v2	734686	739700	POWCR01_140022000	LT594518	736484	741527
OG6_149561	PocGH01_14027600	PocGH01_14_v2	740833	741057	POWCR01_140022100	LT594518	742817	743041
OG6_101100	PocGH01_14027800	PocGH01_14_v2	750608	753148	POWCR01_140022300	LT594518	753326	755842
OG6_533503	PocGH01_14027900	PocGH01_14_v2	756221	756655	POWCR01_140022400	LT594518	758258	758692
OG6_532615	PocGH01_14028000	PocGH01_14_v2	759947	763843	POWCR01_140022500	LT594518	762080	766030
OG6_106777	PocGH01_14028100	PocGH01_14_v2	764993	766130	POWCR01_140022600	LT594518	767162	768286
OG6_137492	PocGH01_14028300	PocGH01_14_v2	770374	772641	POWCR01_140022800	LT594518	772395	774734
OG6_100609	PocGH01_14028400	PocGH01_14_v2	773649	774647	POWCR01_140022900	LT594518	775762	776760
OG6_100582	PocGH01_14028600	PocGH01_14_v2	779418	781000	POWCR01_140023000	LT594518	781498	783077
OG6_130917	PocGH01_14028700	PocGH01_14_v2	782588	786940	POWCR01_140023100	LT594518	784604	788968
OG6_101182	PocGH01_14028800	PocGH01_14_v2	788615	790422	POWCR01_140023200	LT594518	790981	792793
OG6_106640	PocGH01_14028900	PocGH01_14_v2	791374	792326	POWCR01_140023300	LT594518	793721	794682
OG6_533772	PocGH01_14029000	PocGH01_14_v2	794341	796284	POWCR01_140023400	LT594518	796628	798586
OG6_532330	PocGH01_14029100	PocGH01_14_v2	796729	806007	POWCR01_140023500	LT594518	799043	808350
OG6_192907	PocGH01_14029300	PocGH01_14_v2	809761	819006	POWCR01_140023600	LT594518	812138	821371
OG6_104772	PocGH01_14029400	PocGH01_14_v2	819752	822207	POWCR01_140023700	LT594518	822197	824699
OG6_100946	PocGH01_14029500	PocGH01_14_v2	823022	828263	POWCR01_140023800	LT594518	825521	830828
OG6_106516	PocGH01_14029600	PocGH01_14_v2	832521	836339	POWCR01_140023900	LT594518	835033	838779
OG6_139504	PocGH01_14029700	PocGH01_14_v2	838084	839529	POWCR01_140024000	LT594518	840492	841926
OG6_533747	PocGH01_14029800	PocGH01_14_v2	840293	843298	POWCR01_140024100	LT594518	842737	845910
OG6_138489	PocGH01_14029900	PocGH01_14_v2	843991	846869	POWCR01_140024200	LT594518	846626	849505
OG6_533635	PocGH01_14030000	PocGH01_14_v2	847548	849498	POWCR01_140024300	LT594518	850223	852152
OG6_138265	PocGH01_14030100	PocGH01_14_v2	850772	851838	POWCR01_140024400	LT594518	853342	854411
OG6_105032	PocGH01_14030400	PocGH01_14_v2	872995	874923	POWCR01_140024600	LT594518	871579	873507
OG6_100625	PocGH01_14030600	PocGH01_14_v2	883276	887139	POWCR01_140024800	LT594518	882241	886124
OG6_533645	PocGH01_14030700	PocGH01_14_v2	887893	889020	POWCR01_140024900	LT594518	886887	888021
OG6_145931	PocGH01_14030900	PocGH01_14_v2	893505	895484	POWCR01_140025100	LT594518	892356	894386
OG6_103096	PocGH01_14031400	PocGH01_14_v2	902331	902949	POWCR01_140025500	LT594518	899909	900121
OG6_136970	PocGH01_14031600	PocGH01_14_v2	909562	911602	POWCR01_140025700	LT594518	906739	908852
OG6_533276	PocGH01_14031700	PocGH01_14_v2	912965	914058	POWCR01_140025800	LT594518	910216	911325
OG6_103560	PocGH01_14031800	PocGH01_14_v2	915157	915788	POWCR01_140025900	LT594518	912427	913079
OG6_103683	PocGH01_14031900	PocGH01_14_v2	916933	919179	POWCR01_140026000	LT594518	914234	916495
OG6_146173	PocGH01_14032000	PocGH01_14_v2	920667	921026	POWCR01_140026100	LT594518	917960	918319
OG6_110001	PocGH01_14032100	PocGH01_14_v2	921808	923122	POWCR01_140026200	LT594518	919138	920454
OG6_100508	PocGH01_14032200	PocGH01_14_v2	925776	927500	POWCR01_140026300	LT594518	923098	924784
OG6_109312	PocGH01_14032300	PocGH01_14_v2	929332	932337	POWCR01_140026400	LT594518	926754	929780
OG6_101642	PocGH01_14032400	PocGH01_14_v2	935418	938051	POWCR01_140026700	LT594518	933003	935636
OG6_126356	PocGH01_14032500	PocGH01_14_v2	942173	944953	POWCR01_140026800	LT594518	939743	942460
OG6_532847	PocGH01_14032600	PocGH01_14_v2	945967	946992	POWCR01_140026900	LT594518	943538	944620
OG6_179335	PocGH01_14032900	PocGH01_14_v2	953691	954872	POWCR01_140027300	LT594518	951568	952749
OG6_144993	PocGH01_14033000	PocGH01_14_v2	956394	958177	POWCR01_140027400	LT594518	954218	955510
OG6_103749	PocGH01_14033100	PocGH01_14_v2	960793	963178	POWCR01_140027500	LT594518	958687	961096
OG6_101937	PocGH01_14033300	PocGH01_14_v2	970406	971131	POWCR01_140027700	LT594518	968848	969573
OG6_533392	PocGH01_14033400	PocGH01_14_v2	974746	975891	POWCR01_140027800	LT594518	973144	974143
OG6_100841	PocGH01_14033600	PocGH01_14_v2	979510	980188	POWCR01_140028000	LT594518	978131	978830
OG6_101732	PocGH01_14033700	PocGH01_14_v2	980778	981875	POWCR01_140028100	LT594518	979437	980534
OG6_533336	PocGH01_14033800	PocGH01_14_v2	982889	986491	POWCR01_140028200	LT594518	981211	985237
OG6_102629	PocGH01_14033900	PocGH01_14_v2	986962	988277	POWCR01_140028300	LT594518	985614	986911
OG6_532842	PocGH01_14034000	PocGH01_14_v2	990201	991871	POWCR01_140028400	LT594518	988592	990364
OG6r20_103227	PocGH01_14034100	PocGH01_14_v2	994766	998952	POWCR01_140028500	LT594518	993230	997712
OG6_120264	PocGH01_14034200	PocGH01_14_v2	1000474	1001778	POWCR01_140028600	LT594518	999279	1000708
OG6_106504	PocGH01_14034300	PocGH01_14_v2	1005557	1007197	POWCR01_140028700	LT594518	1004708	1006359
OG6_532852	PocGH01_14034400	PocGH01_14_v2	1010367	1012544	POWCR01_140028800	LT594518	1009788	1011920
OG6_533724	PocGH01_14034500	PocGH01_14_v2	1016983	1018740	POWCR01_140028900	LT594518	1016615	1018369
OG6_139443	PocGH01_14034600	PocGH01_14_v2	1021205	1025735	POWCR01_140029000	LT594518	1021003	1025314
OG6_102948	PocGH01_14034800	PocGH01_14_v2	1028331	1028924	POWCR01_140029200	LT594518	1028219	1028812
OG6_102469	PocGH01_14035000	PocGH01_14_v2	1034319	1037672	POWCR01_140029400	LT594518	1034390	1037794
OG6_100442	PocGH01_14035100	PocGH01_14_v2	1041483	1043120	POWCR01_140029500	LT594518	1041889	1043526
OG6_532617	PocGH01_14035200	PocGH01_14_v2	1045302	1046636	POWCR01_140029600	LT594518	1045731	1047065
OG6_100391	PocGH01_14035300	PocGH01_14_v2	1047598	1050982	POWCR01_140029700	LT594518	1048014	1051418
OG6_102446	PocGH01_14035500	PocGH01_14_v2	1052560	1059588	POWCR01_140029900	LT594518	1053002	1060198
OG6_139427	PocGH01_14035600	PocGH01_14_v2	1061745	1063446	POWCR01_140030000	LT594518	1063323	1065238
OG6_533188	PocGH01_14035800	PocGH01_14_v2	1069082	1070569	POWCR01_140030200	LT594518	1070726	1072237
OG6_532797	PocGH01_14035900	PocGH01_14_v2	1071784	1075341	POWCR01_140030300	LT594518	1073625	1077170
OG6_533295	PocGH01_14036000	PocGH01_14_v2	1078327	1082441	POWCR01_140030400	LT594518	1079553	1083697
OG6_139447	PocGH01_14036100	PocGH01_14_v2	1083446	1085938	POWCR01_140030500	LT594518	1084799	1087306
OG6_106962	PocGH01_14036200	PocGH01_14_v2	1087234	1089887	POWCR01_140030600	LT594518	1088669	1091231
OG6_101138	PocGH01_14036300	PocGH01_14_v2	1094311	1099359	POWCR01_140030700	LT594518	1095712	1100850
OG6_103707	PocGH01_14036500	PocGH01_14_v2	1109445	1111199	POWCR01_140030900	LT594518	1111287	1113041
OG6_101330	PocGH01_14036600	PocGH01_14_v2	1112298	1115053	POWCR01_140031000	LT594518	1114155	1116912
OG6_533024	PocGH01_14036700	PocGH01_14_v2	1117520	1119119	POWCR01_140031100	LT594518	1119560	1121133
OG6_103256	PocGH01_14036800	PocGH01_14_v2	1119845	1122576	POWCR01_140031200	LT594518	1121839	1124323
OG6_532734	PocGH01_14036900	PocGH01_14_v2	1123501	1124709	POWCR01_140031300	LT594518	1125296	1126498
OG6_101369	PocGH01_14037100	PocGH01_14_v2	1133936	1136384	POWCR01_140031500	LT594518	1135672	1138033
OG6_533220	PocGH01_14037200	PocGH01_14_v2	1136693	1138558	POWCR01_140031600	LT594518	1138340	1140205
OG6_106734	PocGH01_14037300	PocGH01_14_v2	1142637	1145865	POWCR01_140031700	LT594518	1144481	1147579
OG6_101512	PocGH01_14037400	PocGH01_14_v2	1147077	1149788	POWCR01_140031800	LT594518	1148882	1151590
OG6_107404	PocGH01_14037500	PocGH01_14_v2	1150837	1151397	POWCR01_140031900	LT594518	1152651	1153215
OG6_103494	PocGH01_14037600	PocGH01_14_v2	1153128	1153406	POWCR01_140032000	LT594518	1154937	1155215
OG6_100617	PocGH01_14037700	PocGH01_14_v2	1157307	1164233	POWCR01_140032100	LT594518	1159422	1166059
OG6_532672	PocGH01_14037900	PocGH01_14_v2	1171357	1173538	POWCR01_140032300	LT594518	1173519	1176016
OG6_102943	PocGH01_14038100	PocGH01_14_v2	1193080	1193394	POWCR01_140032400	LT594518	1196187	1196501
OG6_171514	PocGH01_14038200	PocGH01_14_v2	1194158	1196992	POWCR01_140032500	LT594518	1197287	1200196
OG6r20_101266	PocGH01_14038300	PocGH01_14_v2	1200844	1204854	POWCR01_140032600	LT594518	1204244	1208239
OG6_139510	PocGH01_14038400	PocGH01_14_v2	1205752	1207992	POWCR01_140032700	LT594518	1209139	1211382
OG6_104291	PocGH01_14038500	PocGH01_14_v2	1208878	1214144	POWCR01_140032800	LT594518	1212283	1217453
OG6_125373	PocGH01_14038600	PocGH01_14_v2	1215515	1216450	POWCR01_140032900	LT594518	1218863	1219948
OG6_105381	PocGH01_14038700	PocGH01_14_v2	1217564	1219315	POWCR01_140033000	LT594518	1221108	1222859
OG6_103372	PocGH01_14038800	PocGH01_14_v2	1222308	1223461	POWCR01_140033100	LT594518	1225718	1226887
OG6_102668	PocGH01_14038900	PocGH01_14_v2	1224901	1229139	POWCR01_140033200	LT594518	1228217	1232491
OG6_100664	PocGH01_14039000	PocGH01_14_v2	1233187	1234137	POWCR01_140033300	LT594518	1236565	1237515
OG6_171396	PocGH01_14039300	PocGH01_14_v2	1248342	1249208	POWCR01_140033600	LT594518	1251778	1252632
